source_id,reference_year,filename,publisher,retrieval_date,geographic_level,format,original_url,sha256,archive_entry,intended_use
GUANGDONG_2025_YEARBOOK,2024,Guangdong_Statistical_Yearbook_2025.zip,Statistics Bureau of Guangdong Province,2026-07-28,provincial,ZIP,https://stats.gd.gov.cn/attachment/0/615/615394/4810393.zip,1415924265864A3039A2A2758082B3E3DEF48DCDCC38F8DA3415E91B24D6A94E,"2025广东统计年鉴光盘内容/directory/19/html/19-03-1.htm","official source archive; extract only documented relevant tables"
