source_id,reference_year,filename,publisher,retrieval_date,geographic_level,format,original_url,sha256,intended_use
BEIJING_2025_C0303,2024,C0303_population_age_structure_2010_2024.jpg,Beijing Municipal Bureau of Statistics,2026-07-28,provincial,PNG/JPEG,https://nj.tjj.beijing.gov.cn/nj/main/2025-tjnj/zk/e/html/C0303.jpg,DAB6BE9F2E38F25A68A6744A1C9134B8D40E7E10726012F32E800B14E013A49C,"population-age definition and candidate denominator extraction after review"
BEIJING_2025_C2002,2024,C2002_kindergarten_basic_1978_2024.jpg,Beijing Municipal Bureau of Statistics,2026-07-28,provincial,PNG/JPEG,https://nj.tjj.beijing.gov.cn/nj/main/2025-tjnj/zk/e/html/C2002.jpg,D9281BD89075842BD9A867D56869A8EFEF46806366A971C4CF54BE548169E3FB,"kindergarten counts, enrolment, staff, and full-time teachers; staging extraction only"
BEIJING_2025_C2008,2024,C2008_kindergarten_basic_2024.jpg,Beijing Municipal Bureau of Statistics,2026-07-28,provincial,PNG/JPEG,https://nj.tjj.beijing.gov.cn/nj/main/2025-tjnj/zk/e/html/C2008.jpg,09C76DF45B3C4CC73C51F1400A50B1C2A81BB8AF24835EB3AF47341AB041952C,"2024 detailed kindergarten context; review required"
BEIJING_2025_C2016,2023,C2016_education_expenditure_2014_2023.jpg,Beijing Municipal Bureau of Statistics,2026-07-28,provincial,PNG/JPEG,https://nj.tjj.beijing.gov.cn/nj/main/2025-tjnj/zk/e/html/C2016.jpg,80ACC3EB70619E91B30CE6A0C09C35F77E42E4455BF0AE23F52467E18D568812,"education expenditure context; review required before any financial-variable mapping"
